name,bio,follower_count,tweet_text,tweet_id,fav_count,rt_count,in_reply_to,mentions,is_retweet,is_quote,hashtags,emojicons,time
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @Mediapart: 🔴  « On met dans la tête des pauvres que si on est pauvre, c’est qu’on est con, c’est une manière d’écraser les gens »

@Phi…",1450172642925981702,0,303,,Mediapart,True,False,,:red_circle:,2021-10-18 18:51:15
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,""" On les aura un jour "" https://t.co/WozuTHfsga",1450156723914805258,219,20,,,False,True,,,2021-10-18 17:48:00
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,Soutien à Salah Hamouri menacé d'expulsion par l'État d'Israël ! Assez d'acharnement ! https://t.co/17RkmWr7O9,1450115890150772741,107,28,,,False,True,,,2021-10-18 15:05:44
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,A ce soir sur @Mediapart ! https://t.co/XrhnfXtO3W,1450031463454363652,997,133,,Mediapart,False,False,,,2021-10-18 09:30:15
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"60 ans après le massacre du 17 octobre 1961, on n'oublie pas et on ne pardonne pas ce crime d'État. https://t.co/QMJghEwlFv",1449780549145481216,1450,305,,,False,False,,,2021-10-17 16:53:13
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"17 Octobre 1961: crime raciste, crime d’État 
https://t.co/LZwwAoywW7",1449686086687547392,217,54,,,False,False,,,2021-10-17 10:37:51
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Autres temps, autres mœurs ? Il y a 60 ans, le 17 octobre 1961, le préfet et la police tuaient 300 manifestants algériens. Un véritable massacre jamais reconnu comme un crime d’Etat. Mémoire et solidarité. Les luttes anti-coloniale et anti-raciste sont d’une actualité brûlante. https://t.co/TRyhqda0YG",1449671962998059012,3795,993,,,False,False,,,2021-10-17 09:41:44
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"RT @PhilippePoutou: #Poutou2022
Pour l'urgence anticapitaliste et révolutionnaire, toutes et tous au meeting de #PhilippePoutou, candidat à…",1449301355236110338,0,125,,PhilippePoutou,True,False,"Poutou2022, PhilippePoutou",,2021-10-16 09:09:04
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,https://t.co/uu6Sr4o2iq,1449088040727625732,8920,1923,,,False,False,,,2021-10-15 19:01:26
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Tu vas avoir des problèmes, toi. https://t.co/oeUkmAHWEB",1448963209948540928,4772,564,,,False,True,,,2021-10-15 10:45:24
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"Autres réalités : le travail et l’exploitation tuent, la précarité et la pauvreté tuent. En espérant cette fois que la ministre du travail (et du chômage) ne dépose pas plainte.",1448918516783108108,21033,5959,,,False,False,,,2021-10-15 07:47:48
Philippe Poutou,"Ouvrier dans l'automobile, licencié par Ford, porte-parole du NPA et candidat à la présidentielle de 2022.",180494,"""Ce qu'il s'agit de discuter, c'est: pourquoi la police réprime? On ne dit pas que c'est parce que les policiers sont génétiquement méchants. Il y a une volonté politique du gouvernement de réprimer les manifestants, les jeunes dans les quartiers, la contestation sociale."" https://t.co/XYsGH883CS",1448747098225131520,5773,1576,,,False,False,,,2021-10-14 20:26:39
